# Population Mona	2001_Mona_LTC1,2001_Mona_LTC12,2001_Mona_LTC2,2001_Mona_LTC5
# Population Big_Springs	2022_Big_Springs_LTC_1,2022_Big_Springs_LTC_10,2022_Big_Springs_LTC_11,2022_Big_Springs_LTC_12,2022_Big_Springs_LTC_13,2022_Big_Springs_LTC_14,2022_Big_Springs_LTC_15,2022_Big_Springs_LTC_2,2022_Big_Springs_LTC_3,2022_Big_Springs_LTC_4,2022_Big_Springs_LTC_5,2022_Big_Springs_LTC_6,2022_Big_Springs_LTC_7,2022_Big_Springs_LTC_8,2022_Big_Springs_LTC_9
# Population Jail_Pond	2022_Jail_Pond_LTC1,2022_Jail_Pond_LTC10,2022_Jail_Pond_LTC11,2022_Jail_Pond_LTC12,2022_Jail_Pond_LTC13,2022_Jail_Pond_LTC14,2022_Jail_Pond_LTC2,2022_Jail_Pond_LTC3,2022_Jail_Pond_LTC4,2022_Jail_Pond_LTC5,2022_Jail_Pond_LTC6,2022_Jail_Pond_LTC7,2022_Jail_Pond_LTC8,2022_Jail_Pond_LTC9
# Population Tooele_Army	2022_Tooele_Army_LTC1,2022_Tooele_Army_LTC2,2022_Tooele_Army_LTC3,2022_Tooele_Army_LTC4,2022_Tooele_Army_LTC5,2022_Tooele_Army_LTC6,2022_Tooele_Army_LTC7,2022_Tooele_Army_LTC_10,2022_Tooele_Army_LTC_8,2022_Tooele_Army_LTC_9
# Group defaultgrp	Mona,Big_Springs,Jail_Pond,Tooele_Army
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
1485	un	483501	-0.02905	-1.00000	-0.00166	-1.00000	0.47795	-1.00000
1486	un	484212	-0.03928	-1.00000	-0.03762	-1.00000	0.57599	-1.00000
1494	un	485821	0.01870	-1.00000	0.01347	-1.00000	-nan	-1.00000
1503	un	487206	0.10615	-1.00000	0.05408	-1.00000	0.03807	-1.00000
1514	un	490309	0.02637	-1.00000	0.00142	-1.00000	0.49998	-1.00000
1517	un	491196	0.14180	-1.00000	0.07451	-1.00000	-nan	-1.00000
1529	un	494443	-0.02210	-1.00000	-0.02054	-1.00000	0.53868	-1.00000
1539	un	497660	0.04718	-1.00000	0.01613	-1.00000	0.00823	-1.00000
1549	un	500098	-0.00756	-1.00000	-0.00061	-1.00000	0.50906	-1.00000
1553	un	503410	-0.04211	-1.00000	-0.00368	-1.00000	0.64233	-1.00000
1554	un	504162	0.01980	-1.00000	0.02068	-1.00000	-nan	-1.00000
1558	un	506616	0.02383	-1.00000	0.00494	-1.00000	0.61186	-1.00000
1563	un	509024	-0.02271	-1.00000	-0.00173	-1.00000	0.00031	-1.00000
1567	un	510647	-0.02148	-1.00000	-0.00274	-1.00000	-0.00009	-1.00000
1568	un	511526	-0.02720	-1.00000	-0.02036	-1.00000	-nan	-1.00000
1569	un	512462	-0.03490	-1.00000	-0.00601	-1.00000	0.51127	-1.00000
1571	un	513248	-0.03058	-1.00000	-0.02338	-1.00000	0.50507	-1.00000
1589	un	518224	-0.03236	-1.00000	-0.01168	-1.00000	-0.01797	-1.00000
1598	un	522978	-0.03035	-1.00000	-0.00907	-1.00000	-0.01447	-1.00000
1608	un	527243	0.04210	-1.00000	0.03243	-1.00000	-nan	-1.00000
1609	un	528057	-0.01399	-1.00000	-0.01300	-1.00000	0.57815	-1.00000
1616	un	529662	0.04409	-1.00000	0.01505	-1.00000	0.52868	-1.00000
1617	un	530523	-0.03840	-1.00000	-0.01380	-1.00000	-nan	-1.00000
1619	un	531272	0.04633	-1.00000	0.00681	-1.00000	0.51438	-1.00000
1631	un	534244	0.11175	-1.00000	0.02669	-1.00000	0.51717	-1.00000
1633	un	534995	0.11233	-1.00000	0.00889	-1.00000	0.00615	-1.00000
1647	un	541328	-0.00214	-1.00000	-0.00193	-1.00000	-nan	-1.00000
1655	un	545307	-0.01763	-1.00000	-0.01501	-1.00000	0.58760	-1.00000
1677	un	553624	-0.04439	-1.00000	-0.04167	-1.00000	-nan	-1.00000
1688	un	557638	0.05567	-1.00000	0.02426	-1.00000	-nan	-1.00000
1693	un	560933	0.03979	-1.00000	0.03892	-1.00000	0.58720	-1.00000
1695	un	561720	-0.03743	-1.00000	-0.00476	-1.00000	-0.00920	-1.00000
1706	un	565565	-0.04005	-1.00000	-0.00537	-1.00000	-0.01125	-1.00000
1707	un	566375	0.04586	-1.00000	0.00337	-1.00000	0.00362	-1.00000
1708	un	567179	-0.01580	-1.00000	-0.00151	-1.00000	-nan	-1.00000
1717	un	573657	-0.04778	-1.00000	-0.04532	-1.00000	-nan	-1.00000
1724	un	575992	-0.05109	-1.00000	-0.02002	-1.00000	0.53358	-1.00000
1730	un	578473	0.16066	-1.00000	0.11744	-1.00000	0.60983	-1.00000
1741	un	582646	-0.01193	-1.00000	-0.00674	-1.00000	-0.00159	-1.00000
1757	un	587396	0.06286	-1.00000	0.02123	-1.00000	-nan	-1.00000
1762	un	589649	0.04096	-1.00000	0.04104	-1.00000	0.61662	-1.00000
1764	un	590476	-0.01026	-1.00000	-0.00087	-1.00000	0.49670	-1.00000
1777	un	594418	0.06115	-1.00000	0.06335	-1.00000	0.67378	-1.00000
1781	un	596022	-0.03759	-1.00000	-0.01331	-1.00000	0.51780	-1.00000
1796	un	600292	0.12185	-1.00000	0.01806	-1.00000	0.52098	-1.00000
1806	un	603554	0.00400	-1.00000	0.00051	-1.00000	-0.00566	-1.00000
1820	un	608236	0.03414	-1.00000	0.01629	-1.00000	0.54772	-1.00000
1829	un	611510	0.08683	-1.00000	0.08323	-1.00000	0.57332	-1.00000
1833	un	612280	0.24322	-1.00000	0.14042	-1.00000	-nan	-1.00000
1852	un	618751	-0.01668	-1.00000	-0.01058	-1.00000	0.66550	-1.00000
1857	un	622713	0.00370	-1.00000	0.00078	-1.00000	-nan	-1.00000
1866	un	625985	-0.04895	-1.00000	-0.05122	-1.00000	-nan	-1.00000
1875	un	630016	-0.05164	-1.00000	-0.00835	-1.00000	0.52142	-1.00000
1895	un	637893	-0.01203	-1.00000	-0.00378	-1.00000	-0.00850	-1.00000
1905	un	641103	-0.03115	-1.00000	-0.00776	-1.00000	0.52023	-1.00000
1907	un	641865	-0.03757	-1.00000	-0.02457	-1.00000	0.54728	-1.00000
1918	un	645939	-0.05013	-1.00000	-0.01345	-1.00000	0.56320	-1.00000
1921	un	647585	-0.00003	-1.00000	-0.00000	-1.00000	0.63126	-1.00000
1927	un	648391	0.13263	-1.00000	0.01126	-1.00000	-nan	-1.00000
1928	un	649260	-0.00052	-1.00000	-0.00049	-1.00000	0.56305	-1.00000
1930	un	650125	0.02559	-1.00000	0.00119	-1.00000	0.66667	-1.00000
1939	un	653222	-0.02245	-1.00000	-0.01065	-1.00000	0.55020	-1.00000
1947	un	656561	-0.02122	-1.00000	-0.00506	-1.00000	0.00287	-1.00000
1948	un	657375	-0.03854	-1.00000	-0.01801	-1.00000	-nan	-1.00000
1949	un	658055	0.02282	-1.00000	0.00187	-1.00000	0.51209	-1.00000
1962	un	660420	0.07827	-1.00000	0.00733	-1.00000	-nan	-1.00000
1964	un	661975	-0.06211	-1.00000	-0.00326	-1.00000	-nan	-1.00000
1965	un	662844	-0.00209	-1.00000	-0.00141	-1.00000	0.58743	-1.00000
1968	un	663628	0.39191	-1.00000	0.10915	-1.00000	-nan	-1.00000
1990	un	674235	0.11538	-1.00000	0.01372	-1.00000	0.51292	-1.00000
1993	un	675857	-0.01912	-1.00000	-0.00158	-1.00000	0.00291	-1.00000
1994	un	676617	0.11646	-1.00000	0.01320	-1.00000	0.02562	-1.00000
1999	un	677515	0.03634	-1.00000	0.01550	-1.00000	-nan	-1.00000
2004	un	679983	-0.02962	-1.00000	-0.00557	-1.00000	0.48383	-1.00000
2007	un	681545	0.04270	-1.00000	0.02485	-1.00000	-nan	-1.00000
2008	un	682055	-0.01199	-1.00000	-0.00333	-1.00000	0.52521	-1.00000
2013	un	683401	-0.00852	-1.00000	-0.00101	-1.00000	0.49559	-1.00000
2020	un	685197	-0.00103	-1.00000	-0.00038	-1.00000	-0.01128	-1.00000
2022	un	686793	-0.04120	-1.00000	-0.02092	-1.00000	-nan	-1.00000
2026	un	688494	0.04362	-1.00000	0.03337	-1.00000	-nan	-1.00000
2028	un	689223	-0.03911	-1.00000	-0.02575	-1.00000	-nan	-1.00000
2030	un	689866	0.00512	-1.00000	0.00227	-1.00000	0.53059	-1.00000
2033	un	691370	0.12687	-1.00000	0.03344	-1.00000	0.60238	-1.00000
2046	un	695763	0.14793	-1.00000	0.02538	-1.00000	0.56967	-1.00000
2057	un	698887	0.05953	-1.00000	0.04717	-1.00000	-nan	-1.00000
2061	un	700522	-0.03608	-1.00000	-0.01399	-1.00000	0.51680	-1.00000
2066	un	703640	0.04036	-1.00000	0.00682	-1.00000	0.45615	-1.00000
2068	un	704485	-0.04519	-1.00000	-0.02052	-1.00000	0.55770	-1.00000
2085	un	709091	-0.00893	-1.00000	-0.00074	-1.00000	0.50370	-1.00000
2088	un	710731	-0.00699	-1.00000	-0.00051	-1.00000	0.00014	-1.00000
2089	un	711562	0.06092	-1.00000	0.03066	-1.00000	0.55302	-1.00000
2092	un	713148	0.01315	-1.00000	0.00236	-1.00000	-0.01012	-1.00000
2109	un	719890	-0.02936	-1.00000	-0.00709	-1.00000	-nan	-1.00000
2112	un	722328	0.04586	-1.00000	0.00337	-1.00000	0.00362	-1.00000
2123	un	725559	-0.03118	-1.00000	-0.00855	-1.00000	-nan	-1.00000
2124	un	726345	0.08967	-1.00000	0.04891	-1.00000	0.57526	-1.00000
2130	un	730313	0.00069	-1.00000	0.00030	-1.00000	0.48205	-1.00000
2138	un	731994	-0.05101	-1.00000	-0.01133	-1.00000	-0.01663	-1.00000
2140	un	732814	0.00385	-1.00000	0.00061	-1.00000	0.00736	-1.00000
2144	un	734490	-0.02371	-1.00000	-0.00300	-1.00000	0.00346	-1.00000
2146	un	736056	0.07216	-1.00000	0.00811	-1.00000	0.51928	-1.00000
2148	un	736834	0.06086	-1.00000	0.00542	-1.00000	-nan	-1.00000
2150	un	737661	-0.01823	-1.00000	-0.01048	-1.00000	0.55844	-1.00000
2161	un	742708	-0.02008	-1.00000	-0.01684	-1.00000	-nan	-1.00000
2162	un	743453	0.06608	-1.00000	0.04917	-1.00000	0.58260	-1.00000
2180	un	752230	-0.00148	-1.00000	-0.00051	-1.00000	-0.00844	-1.00000
2205	un	761934	-0.03131	-1.00000	-0.01341	-1.00000	0.57410	-1.00000
2214	un	765704	0.10256	-1.00000	0.06073	-1.00000	-nan	-1.00000
2220	un	767403	-0.00576	-1.00000	-0.00047	-1.00000	-0.01088	-1.00000
2242	un	773758	-0.01383	-1.00000	-0.01163	-1.00000	0.55663	-1.00000
2244	un	774557	0.00311	-1.00000	0.00037	-1.00000	0.51598	-1.00000
2246	un	776254	-0.02844	-1.00000	-0.01366	-1.00000	0.54160	-1.00000
2248	un	777097	-0.03734	-1.00000	-0.00966	-1.00000	0.52650	-1.00000
2277	un	785862	-0.05372	-1.00000	-0.03588	-1.00000	-nan	-1.00000
2286	un	788251	-0.00200	-1.00000	-0.00052	-1.00000	0.01201	-1.00000
2292	un	790500	-0.04555	-1.00000	-0.04153	-1.00000	0.61795	-1.00000
2294	un	791353	0.11125	-1.00000	0.02766	-1.00000	-nan	-1.00000
2296	un	792106	-0.03160	-1.00000	-0.00557	-1.00000	-nan	-1.00000
2298	un	793711	0.02212	-1.00000	0.00256	-1.00000	0.00583	-1.00000
2304	un	796188	-0.04499	-1.00000	-0.00692	-1.00000	0.54459	-1.00000
2306	un	796980	-0.04556	-1.00000	-0.00665	-1.00000	-nan	-1.00000
2309	un	799353	-0.00128	-1.00000	-0.00011	-1.00000	0.50359	-1.00000
2311	un	800950	-0.04316	-1.00000	-0.01125	-1.00000	-0.01112	-1.00000
2316	un	801711	0.00986	-1.00000	0.01019	-1.00000	-nan	-1.00000
2318	un	802495	-0.01905	-1.00000	-0.01422	-1.00000	0.54008	-1.00000
2321	un	804206	-0.01426	-1.00000	-0.00288	-1.00000	-nan	-1.00000
2329	un	805862	0.02598	-1.00000	0.02620	-1.00000	0.58817	-1.00000
2345	un	809594	0.03131	-1.00000	0.00930	-1.00000	0.64079	-1.00000
2354	un	811228	-0.03342	-1.00000	-0.00131	-1.00000	0.48708	-1.00000
2357	un	813650	-0.05096	-1.00000	-0.02160	-1.00000	0.52902	-1.00000
2360	un	815178	0.01150	-1.00000	0.01099	-1.00000	-nan	-1.00000
2371	un	817459	0.07330	-1.00000	0.01943	-1.00000	0.53920	-1.00000
2374	un	819972	0.01722	-1.00000	0.00153	-1.00000	-nan	-1.00000
2382	un	823681	0.00761	-1.00000	0.00088	-1.00000	0.50667	-1.00000
2383	un	824497	-0.02275	-1.00000	-0.00609	-1.00000	0.50406	-1.00000
2400	un	830211	-0.03201	-1.00000	-0.00368	-1.00000	0.50704	-1.00000
2414	un	834151	-0.04291	-1.00000	-0.01677	-1.00000	0.52096	-1.00000
2419	un	836606	0.11246	-1.00000	0.01441	-1.00000	0.01493	-1.00000
2423	un	838255	-0.04402	-1.00000	-0.04595	-1.00000	-0.05197	-1.00000
2430	un	842158	-0.01804	-1.00000	-0.00550	-1.00000	-nan	-1.00000
2434	un	844498	-0.05151	-1.00000	-0.00790	-1.00000	0.52667	-1.00000
2435	un	845272	-0.01119	-1.00000	-0.00477	-1.00000	0.53830	-1.00000
2437	un	846980	-0.00417	-1.00000	-0.00385	-1.00000	-0.02082	-1.00000
2438	un	847718	-0.02965	-1.00000	-0.00329	-1.00000	0.48728	-1.00000
2439	un	848558	-0.03462	-1.00000	-0.03103	-1.00000	0.55843	-1.00000
2441	un	849370	0.09046	-1.00000	0.01007	-1.00000	-nan	-1.00000
2443	un	850911	-0.05164	-1.00000	-0.00835	-1.00000	0.49380	-1.00000
2447	un	853230	-0.00387	-1.00000	-0.00056	-1.00000	-nan	-1.00000
2448	un	854030	0.17492	-1.00000	0.07051	-1.00000	0.55928	-1.00000
2452	un	857345	0.07135	-1.00000	0.06316	-1.00000	0.60779	-1.00000
2457	un	859730	-0.02220	-1.00000	-0.00438	-1.00000	0.64018	-1.00000
2471	un	863869	-0.03458	-1.00000	-0.00577	-1.00000	0.01780	-1.00000
2483	un	870091	-0.01670	-1.00000	-0.01292	-1.00000	0.55560	-1.00000
2487	un	872237	-0.00283	-1.00000	-0.00289	-1.00000	0.57352	-1.00000
2489	un	873057	0.04656	-1.00000	0.02565	-1.00000	0.03297	-1.00000
2498	un	876253	-0.03973	-1.00000	-0.00593	-1.00000	-nan	-1.00000
2521	un	886686	0.03106	-1.00000	0.01938	-1.00000	-nan	-1.00000
2523	un	887556	-0.00704	-1.00000	-0.00133	-1.00000	-0.00873	-1.00000
2529	un	890051	0.02780	-1.00000	0.00256	-1.00000	0.48467	-1.00000
2535	un	894153	0.06243	-1.00000	0.01226	-1.00000	-0.00059	-1.00000
2537	un	895764	-0.02134	-1.00000	-0.00522	-1.00000	0.00300	-1.00000
2548	un	902280	0.00184	-1.00000	0.00016	-1.00000	0.48271	-1.00000
2568	un	912708	-0.01360	-1.00000	-0.00104	-1.00000	0.00453	-1.00000
2571	un	914324	-0.00546	-1.00000	-0.00209	-1.00000	0.56455	-1.00000
2572	un	915099	-0.00639	-1.00000	-0.00053	-1.00000	0.50276	-1.00000
2579	un	917243	-0.00699	-1.00000	-0.00051	-1.00000	0.00014	-1.00000
2586	un	920357	-0.03040	-1.00000	-0.00694	-1.00000	-0.01226	-1.00000
2593	un	922748	-0.03394	-1.00000	-0.01842	-1.00000	0.51640	-1.00000
2611	un	926033	-0.04717	-1.00000	-0.04202	-1.00000	-nan	-1.00000
2620	un	930838	-0.01089	-1.00000	-0.01102	-1.00000	-nan	-1.00000
2622	un	931587	-0.05013	-1.00000	-0.00531	-1.00000	0.52445	-1.00000
2626	un	933239	-0.02359	-1.00000	-0.02398	-1.00000	-nan	-1.00000
2638	un	939440	-0.01798	-1.00000	-0.00093	-1.00000	0.54487	-1.00000
2648	un	943493	0.00467	-1.00000	0.00171	-1.00000	-nan	-1.00000
2656	un	946811	0.00463	-1.00000	0.00067	-1.00000	-nan	-1.00000
2661	un	949196	-0.00010	-1.00000	-0.00002	-1.00000	0.51209	-1.00000
2662	un	949948	-0.04001	-1.00000	-0.00421	-1.00000	0.00363	-1.00000
2664	un	950835	-0.02607	-1.00000	-0.02408	-1.00000	0.57828	-1.00000
2665	un	951641	0.05441	-1.00000	0.00786	-1.00000	0.00958	-1.00000
2667	un	952533	-0.00110	-1.00000	-0.00063	-1.00000	-0.01691	-1.00000
2670	un	953351	-0.00475	-1.00000	-0.00465	-1.00000	-nan	-1.00000
2675	un	956708	0.05624	-1.00000	0.00415	-1.00000	0.00418	-1.00000
2683	un	960567	-0.01192	-1.00000	-0.00120	-1.00000	-0.00415	-1.00000
2684	un	961399	0.10911	-1.00000	0.05255	-1.00000	0.51628	-1.00000
2685	un	962284	0.01996	-1.00000	0.00837	-1.00000	-nan	-1.00000
2698	un	968404	0.14727	-1.00000	0.01407	-1.00000	0.49752	-1.00000
2701	un	970046	-0.02315	-1.00000	-0.00103	-1.00000	0.66667	-1.00000
2704	un	972369	-0.02557	-1.00000	-0.01202	-1.00000	0.52679	-1.00000
2713	un	976369	0.04085	-1.00000	0.02579	-1.00000	0.08167	-1.00000
2718	un	978783	-0.05385	-1.00000	-0.04065	-1.00000	-nan	-1.00000
2721	un	980397	0.27914	-1.00000	0.20875	-1.00000	0.61536	-1.00000
2732	un	985014	-0.05067	-1.00000	-0.01032	-1.00000	0.51379	-1.00000
2741	un	989993	0.11374	-1.00000	0.11213	-1.00000	-nan	-1.00000
2744	un	992539	0.03017	-1.00000	0.00223	-1.00000	-0.00183	-1.00000
2745	un	993322	0.14964	-1.00000	0.04270	-1.00000	0.55350	-1.00000
2747	un	994245	0.06095	-1.00000	0.01166	-1.00000	-nan	-1.00000
2750	un	996582	-0.02085	-1.00000	-0.01500	-1.00000	0.56984	-1.00000
2755	un	998923	-0.01014	-1.00000	-0.00132	-1.00000	0.45615	-1.00000
2758	un	999723	-0.04365	-1.00000	-0.00332	-1.00000	0.00403	-1.00000
2759	un	1000559	-0.03850	-1.00000	-0.01641	-1.00000	-0.02158	-1.00000
2760	un	1001326	0.07648	-1.00000	0.06238	-1.00000	-nan	-1.00000
2764	un	1002841	0.04122	-1.00000	0.00318	-1.00000	0.00248	-1.00000
2774	un	1006790	-0.03697	-1.00000	-0.01808	-1.00000	-nan	-1.00000
2778	un	1009199	-0.03421	-1.00000	-0.00602	-1.00000	-nan	-1.00000
2788	un	1011761	0.18644	-1.00000	0.14013	-1.00000	0.64513	-1.00000
2800	un	1015472	-0.01552	-1.00000	-0.00092	-1.00000	0.48606	-1.00000
2803	un	1017128	-0.03426	-1.00000	-0.00942	-1.00000	0.52158	-1.00000
2805	un	1018783	-0.01586	-1.00000	-0.00193	-1.00000	-nan	-1.00000
2806	un	1019693	-0.03296	-1.00000	-0.00511	-1.00000	-0.01086	-1.00000
2811	un	1022986	0.00875	-1.00000	0.00078	-1.00000	0.50618	-1.00000
2812	un	1023766	0.17651	-1.00000	0.09934	-1.00000	0.56785	-1.00000
2817	un	1026292	0.03967	-1.00000	0.00367	-1.00000	-nan	-1.00000
2829	un	1029456	0.07124	-1.00000	0.00800	-1.00000	0.51916	-1.00000
2831	un	1031109	-0.04436	-1.00000	-0.01366	-1.00000	-0.01376	-1.00000
2837	un	1031870	0.06920	-1.00000	0.00850	-1.00000	0.61535	-1.00000
2843	un	1034090	0.11355	-1.00000	0.01265	-1.00000	0.59749	-1.00000
2851	un	1037319	-0.04446	-1.00000	-0.04080	-1.00000	-nan	-1.00000
2857	un	1040699	0.11043	-1.00000	0.03478	-1.00000	0.53542	-1.00000
2864	un	1044562	0.01005	-1.00000	0.00158	-1.00000	-0.00697	-1.00000
2865	un	1045430	0.06312	-1.00000	0.05439	-1.00000	0.57726	-1.00000
2867	un	1046934	-0.02429	-1.00000	-0.01751	-1.00000	0.55912	-1.00000
2868	un	1047714	-0.04016	-1.00000	-0.04184	-1.00000	-0.05804	-1.00000
2870	un	1049302	-0.03221	-1.00000	-0.01267	-1.00000	0.52052	-1.00000
2871	un	1050111	0.03458	-1.00000	0.00457	-1.00000	0.00628	-1.00000
2876	un	1053337	-0.03426	-1.00000	-0.02936	-1.00000	0.56720	-1.00000
2895	un	1063476	-0.02414	-1.00000	-0.00496	-1.00000	-0.01028	-1.00000
2900	un	1065732	-0.02284	-1.00000	-0.02181	-1.00000	0.63191	-1.00000
2906	un	1068961	-0.02926	-1.00000	-0.01745	-1.00000	-0.02679	-1.00000
2909	un	1069727	-0.01882	-1.00000	-0.00582	-1.00000	0.52607	-1.00000
2916	un	1074477	0.22450	-1.00000	0.05206	-1.00000	0.04142	-1.00000
2918	un	1075245	0.08415	-1.00000	0.05368	-1.00000	-nan	-1.00000
2937	un	1079955	-0.01798	-1.00000	-0.01075	-1.00000	0.54772	-1.00000
2938	un	1080722	0.01756	-1.00000	0.00912	-1.00000	0.55263	-1.00000
2940	un	1082350	0.13514	-1.00000	0.04274	-1.00000	-nan	-1.00000
2943	un	1084815	0.02061	-1.00000	0.01697	-1.00000	0.00091	-1.00000
2945	un	1085605	-0.04301	-1.00000	-0.04485	-1.00000	-0.06026	-1.00000
2965	un	1088972	-0.04309	-1.00000	-0.00387	-1.00000	0.47189	-1.00000
2972	un	1091470	-0.01798	-1.00000	-0.00206	-1.00000	-nan	-1.00000
2974	un	1093082	-0.02635	-1.00000	-0.01657	-1.00000	-0.00507	-1.00000
2980	un	1095481	0.04347	-1.00000	0.03481	-1.00000	0.59392	-1.00000
2982	un	1097076	0.01176	-1.00000	0.00384	-1.00000	0.53878	-1.00000
2984	un	1097793	-0.03015	-1.00000	-0.01742	-1.00000	0.54329	-1.00000
2999	un	1104194	0.05689	-1.00000	0.03088	-1.00000	0.00868	-1.00000
3012	un	1109777	0.13263	-1.00000	0.03719	-1.00000	-nan	-1.00000
3021	un	1112041	0.06205	-1.00000	0.02196	-1.00000	0.53382	-1.00000
3024	un	1114326	-0.00013	-1.00000	-0.00001	-1.00000	0.00241	-1.00000
3032	un	1115992	0.02537	-1.00000	0.00197	-1.00000	-0.00268	-1.00000
3066	un	1128200	0.01578	-1.00000	0.01248	-1.00000	-0.00672	-1.00000
3077	un	1133780	-0.03490	-1.00000	-0.00597	-1.00000	0.50829	-1.00000
3085	un	1135454	0.09677	-1.00000	0.00965	-1.00000	0.63391	-1.00000
3094	un	1137039	-0.02724	-1.00000	-0.00386	-1.00000	0.66477	-1.00000
3101	un	1138721	0.00693	-1.00000	0.00214	-1.00000	-nan	-1.00000
3106	un	1141230	0.06809	-1.00000	0.00757	-1.00000	0.01506	-1.00000
3108	un	1142953	0.09393	-1.00000	0.05512	-1.00000	0.53926	-1.00000
3111	un	1144600	-0.00578	-1.00000	-0.00135	-1.00000	-0.00900	-1.00000
3112	un	1145347	-0.03956	-1.00000	-0.01220	-1.00000	-nan	-1.00000
3114	un	1146179	-0.00296	-1.00000	-0.00280	-1.00000	0.57585	-1.00000
3120	un	1147923	-0.03517	-1.00000	-0.01688	-1.00000	-0.01740	-1.00000
3125	un	1149589	0.09870	-1.00000	0.06862	-1.00000	0.55519	-1.00000
3139	un	1155206	0.03086	-1.00000	0.02199	-1.00000	0.02069	-1.00000
3147	un	1156827	-0.03131	-1.00000	-0.00896	-1.00000	-0.01510	-1.00000
3151	un	1158446	-0.01176	-1.00000	-0.00086	-1.00000	0.00004	-1.00000
3179	un	1167994	0.22085	-1.00000	0.09143	-1.00000	-nan	-1.00000
3182	un	1168827	-0.02705	-1.00000	-0.02210	-1.00000	0.56919	-1.00000
3185	un	1171261	-0.00617	-1.00000	-0.00240	-1.00000	-nan	-1.00000
3186	un	1172191	-0.01627	-1.00000	-0.00183	-1.00000	0.50733	-1.00000
3190	un	1172966	0.02834	-1.00000	0.01235	-1.00000	-nan	-1.00000
3192	un	1173764	-0.01354	-1.00000	-0.00214	-1.00000	0.54235	-1.00000
3200	un	1178420	0.01753	-1.00000	0.00289	-1.00000	-nan	-1.00000
3202	un	1179196	-0.03841	-1.00000	-0.00296	-1.00000	0.61434	-1.00000
3206	un	1181410	0.00114	-1.00000	0.00117	-1.00000	0.60933	-1.00000
3210	un	1184540	-0.02186	-1.00000	-0.00320	-1.00000	0.50746	-1.00000
3220	un	1187691	0.01295	-1.00000	0.00141	-1.00000	0.51266	-1.00000
3222	un	1189223	-0.04192	-1.00000	-0.00845	-1.00000	-nan	-1.00000
3231	un	1192392	-0.05294	-1.00000	-0.00852	-1.00000	0.49733	-1.00000
3233	un	1193238	-0.03027	-1.00000	-0.00441	-1.00000	0.50471	-1.00000
3240	un	1195651	0.07285	-1.00000	0.06643	-1.00000	-nan	-1.00000
3241	un	1196516	-0.04348	-1.00000	-0.00379	-1.00000	0.52640	-1.00000
3243	un	1198164	-0.02600	-1.00000	-0.02455	-1.00000	-nan	-1.00000
3259	un	1203815	-0.01388	-1.00000	-0.00787	-1.00000	-0.01520	-1.00000
3268	un	1207158	0.00656	-1.00000	0.00185	-1.00000	-nan	-1.00000
3278	un	1209508	-0.05098	-1.00000	-0.00743	-1.00000	0.56034	-1.00000
3279	un	1210284	0.25340	-1.00000	0.10931	-1.00000	0.67793	-1.00000
3282	un	1211068	-0.00617	-1.00000	-0.00023	-1.00000	0.49855	-1.00000
3296	un	1214661	0.00092	-1.00000	0.00009	-1.00000	0.00199	-1.00000
3297	un	1215465	0.02121	-1.00000	0.00458	-1.00000	0.50807	-1.00000
3302	un	1216857	-0.04017	-1.00000	-0.04133	-1.00000	0.59425	-1.00000
3310	un	1222458	-0.03483	-1.00000	-0.00398	-1.00000	0.64461	-1.00000
3313	un	1224190	0.14430	-1.00000	0.01418	-1.00000	0.48020	-1.00000
3315	un	1225827	-0.01817	-1.00000	-0.01148	-1.00000	0.55555	-1.00000
3319	un	1227321	-0.04069	-1.00000	-0.00542	-1.00000	0.66587	-1.00000
3320	un	1228120	0.03458	-1.00000	0.00457	-1.00000	0.00628	-1.00000
3321	un	1228915	-0.02470	-1.00000	-0.00406	-1.00000	0.50003	-1.00000
3331	un	1231403	0.15234	-1.00000	0.03609	-1.00000	0.55670	-1.00000
3340	un	1233811	-0.01492	-1.00000	-0.00153	-1.00000	0.00452	-1.00000
3348	un	1236177	-0.03673	-1.00000	-0.03524	-1.00000	-nan	-1.00000
3354	un	1240374	-0.04117	-1.00000	-0.03297	-1.00000	-0.04319	-1.00000
3359	un	1242875	-0.00273	-1.00000	-0.00271	-1.00000	0.57372	-1.00000
3364	un	1246001	-0.01446	-1.00000	-0.00925	-1.00000	0.61262	-1.00000
3376	un	1249179	0.01613	-1.00000	0.00728	-1.00000	0.50238	-1.00000
3380	un	1250006	0.12514	-1.00000	0.01632	-1.00000	0.47908	-1.00000
3383	un	1250736	0.01191	-1.00000	0.00090	-1.00000	0.00154	-1.00000
3384	un	1251601	-0.03081	-1.00000	-0.00922	-1.00000	-nan	-1.00000
3386	un	1252350	0.18377	-1.00000	0.02254	-1.00000	-nan	-1.00000
3389	un	1254017	0.04348	-1.00000	0.00394	-1.00000	0.55774	-1.00000
3393	un	1255699	-0.04449	-1.00000	-0.00831	-1.00000	-0.01160	-1.00000
3395	un	1257285	-0.00854	-1.00000	-0.00777	-1.00000	-nan	-1.00000
3399	un	1258085	-0.08901	-1.00000	-0.09510	-1.00000	-nan	-1.00000
3406	un	1260488	0.11100	-1.00000	0.05795	-1.00000	-nan	-1.00000
3420	un	1264825	0.02063	-1.00000	0.02076	-1.00000	0.57836	-1.00000
3422	un	1265634	-0.03686	-1.00000	-0.00591	-1.00000	-nan	-1.00000
